longitude,latitude,altitude,wind_speed,u_velocity,v_velocity
85.000,41.000,0.0,2.86,-0.56,-2.80
85.300,41.000,0.0,2.89,-0.56,-2.83
85.600,41.000,0.0,2.95,-0.80,-2.84
85.900,41.000,0.0,3.37,-0.38,-3.35
86.200,41.000,0.0,3.02,0.64,-2.95
86.500,41.000,0.0,3.34,-1.14,-3.14
86.800,41.000,0.0,2.50,-1.00,-2.29
87.100,41.000,0.0,2.64,1.03,-2.43
87.400,41.000,0.0,3.18,0.57,-3.13
87.700,41.000,0.0,2.79,1.07,-2.58
88.000,41.000,0.0,2.52,0.44,-2.48
88.300,41.000,0.0,3.11,0.40,-3.09
88.600,41.000,0.0,2.61,-0.33,-2.59
88.900,41.000,0.0,3.50,-0.99,-3.35
89.200,41.000,0.0,3.34,1.41,-3.03
89.500,41.000,0.0,3.35,-0.33,-3.33
89.800,41.000,0.0,5.98,1.56,-5.78
90.100,41.000,0.0,6.28,2.13,-5.90
90.400,41.000,0.0,4.52,1.75,-4.17
90.700,41.000,0.0,4.84,2.02,-4.40
91.000,41.000,0.0,5.71,-1.30,-5.56
91.300,41.000,0.0,5.75,2.70,-5.08
91.600,41.000,0.0,6.15,-1.25,-6.02
91.900,41.000,0.0,5.03,0.13,-5.03
92.200,41.000,0.0,4.76,-1.34,-4.57
92.500,41.000,0.0,4.82,-1.28,-4.65
92.800,41.000,0.0,5.57,-1.45,-5.38
93.100,41.000,0.0,5.76,-0.03,-5.76
93.400,41.000,0.0,5.05,1.22,-4.90
93.700,41.000,0.0,4.37,0.35,-4.35
94.000,41.000,0.0,4.73,-0.93,-4.64
94.300,41.000,0.0,5.44,2.49,-4.83
94.600,41.000,0.0,4.15,1.33,-3.94
94.900,41.000,0.0,5.03,-2.08,-4.58
95.200,41.000,0.0,5.21,1.71,-4.92
95.500,41.000,0.0,5.86,1.20,-5.74
95.800,41.000,0.0,3.99,-0.64,-3.94
96.100,41.000,0.0,5.66,0.53,-5.63
96.400,41.000,0.0,5.75,2.51,-5.18
96.700,41.000,0.0,4.61,0.13,-4.61
73.000,41.300,0.0,3.92,-1.74,-3.51
73.300,41.300,0.0,5.09,0.24,-5.08
73.600,41.300,0.0,5.65,-2.11,-5.24
73.900,41.300,0.0,5.74,-2.36,-5.23
74.200,41.300,0.0,4.29,-1.59,-3.99
74.500,41.300,0.0,5.59,-2.69,-4.90
74.800,41.300,0.0,5.19,-1.61,-4.93
75.100,41.300,0.0,4.81,-1.35,-4.61
75.400,41.300,0.0,4.88,-0.94,-4.79
75.700,41.300,0.0,5.33,2.42,-4.75
76.000,41.300,0.0,5.60,-1.07,-5.49
76.300,41.300,0.0,5.16,-2.13,-4.70
76.600,41.300,0.0,4.37,0.95,-4.26
76.900,41.300,0.0,4.59,1.44,-4.36
77.200,41.300,0.0,4.68,0.44,-4.66
77.500,41.300,0.0,5.29,1.53,-5.06
77.800,41.300,0.0,5.44,-0.06,-5.44
78.100,41.300,0.0,5.73,2.42,-5.20
78.400,41.300,0.0,5.63,2.76,-4.91
78.700,41.300,0.0,3.28,-0.06,-3.28
79.000,41.300,0.0,3.22,1.52,-2.84
79.300,41.300,0.0,2.96,1.25,-2.68
79.600,41.300,0.0,3.43,-0.95,-3.29
79.900,41.300,0.0,2.79,-0.53,-2.74
80.200,41.300,0.0,2.56,-0.14,-2.56
80.500,41.300,0.0,2.67,1.01,-2.47
80.800,41.300,0.0,2.64,0.22,-2.64
81.100,41.300,0.0,2.99,-0.24,-2.98
81.400,41.300,0.0,3.34,0.76,-3.25
81.700,41.300,0.0,3.22,0.78,-3.12
82.000,41.300,0.0,2.86,-0.87,-2.73
82.300,41.300,0.0,3.26,-0.15,-3.25
82.600,41.300,0.0,3.06,0.45,-3.02
82.900,41.300,0.0,3.34,-1.60,-2.93
83.200,41.300,0.0,2.93,-0.39,-2.90
83.500,41.300,0.0,3.09,0.04,-3.09
83.800,41.300,0.0,3.12,-1.31,-2.83
84.100,41.300,0.0,3.05,-1.21,-2.80
84.400,41.300,0.0,3.29,0.34,-3.27
84.700,41.300,0.0,3.38,-0.71,-3.30
85.000,41.300,0.0,3.17,1.53,-2.77
85.300,41.300,0.0,2.66,0.06,-2.66
85.600,41.300,0.0,3.45,0.68,-3.38
85.900,41.300,0.0,3.42,1.42,-3.11
86.200,41.300,0.0,2.99,1.07,-2.80
86.500,41.300,0.0,2.97,-0.74,-2.88
86.800,41.300,0.0,2.53,0.75,-2.41
87.100,41.300,0.0,3.22,0.21,-3.21
87.400,41.300,0.0,2.65,0.05,-2.65
87.700,41.300,0.0,2.77,-1.35,-2.42
88.000,41.300,0.0,2.98,1.25,-2.70
88.300,41.300,0.0,9.49,-0.76,-9.46
88.600,41.300,0.0,10.61,4.06,-9.80
88.900,41.300,0.0,10.17,0.94,-10.13
89.200,41.300,0.0,9.58,1.54,-9.46
89.500,41.300,0.0,9.09,3.41,-8.43
89.800,41.300,0.0,9.75,-2.48,-9.42
90.100,41.300,0.0,10.86,2.27,-10.62
90.400,41.300,0.0,9.71,4.53,-8.59
90.700,41.300,0.0,10.50,2.75,-10.14
91.000,41.300,0.0,10.88,0.57,-10.86
91.300,41.300,0.0,9.44,1.63,-9.30
91.600,41.300,0.0,9.35,2.36,-9.05
91.900,41.300,0.0,9.38,-2.87,-8.93
92.200,41.300,0.0,10.63,2.72,-10.28
92.500,41.300,0.0,10.10,-3.39,-9.51
92.800,41.300,0.0,9.50,2.71,-9.10
93.100,41.300,0.0,5.09,0.05,-5.09
93.400,41.300,0.0,5.31,-1.67,-5.04
93.700,41.300,0.0,4.49,1.91,-4.06
94.000,41.300,0.0,4.32,1.57,-4.02
94.300,41.300,0.0,4.28,-0.37,-4.26
94.600,41.300,0.0,4.35,1.84,-3.94
94.900,41.300,0.0,4.31,1.60,-4.00
95.200,41.300,0.0,5.91,2.57,-5.32
95.500,41.300,0.0,5.83,-1.45,-5.64
95.800,41.300,0.0,4.27,2.11,-3.72
96.100,41.300,0.0,4.98,1.45,-4.76
96.400,41.300,0.0,4.79,-1.55,-4.54
96.700,41.300,0.0,5.53,1.13,-5.41
73.000,41.600,0.0,4.24,1.76,-3.85
73.300,41.600,0.0,5.57,-0.09,-5.57
73.600,41.600,0.0,4.40,-1.40,-4.18
73.900,41.600,0.0,4.56,2.03,-4.09
74.200,41.600,0.0,4.87,0.62,-4.83
74.500,41.600,0.0,5.86,1.20,-5.73
74.800,41.600,0.0,4.88,0.05,-4.88
75.100,41.600,0.0,4.30,1.83,-3.88
75.400,41.600,0.0,5.37,-1.69,-5.09
75.700,41.600,0.0,4.69,0.97,-4.59
76.000,41.600,0.0,5.76,-1.63,-5.53
76.300,41.600,0.0,4.34,-1.53,-4.06
76.600,41.600,0.0,4.25,1.86,-3.82
76.900,41.600,0.0,5.71,-1.05,-5.61
77.200,41.600,0.0,4.78,-0.17,-4.78
77.500,41.600,0.0,4.52,-2.11,-3.99
77.800,41.600,0.0,5.88,-1.13,-5.77
78.100,41.600,0.0,4.45,-1.72,-4.10
78.400,41.600,0.0,4.83,0.25,-4.83
78.700,41.600,0.0,2.80,-1.15,-2.55
79.000,41.600,0.0,2.97,-0.82,-2.85
79.300,41.600,0.0,3.14,-0.63,-3.08
79.600,41.600,0.0,2.94,0.68,-2.86
79.900,41.600,0.0,3.20,1.58,-2.79
80.200,41.600,0.0,2.83,-0.50,-2.78
80.500,41.600,0.0,3.50,-1.38,-3.22
80.800,41.600,0.0,3.45,1.32,-3.19
81.100,41.600,0.0,2.74,0.25,-2.73
81.400,41.600,0.0,3.50,0.76,-3.41
81.700,41.600,0.0,2.85,-0.86,-2.72
82.000,41.600,0.0,2.82,-0.15,-2.82
82.300,41.600,0.0,3.39,-1.27,-3.14
82.600,41.600,0.0,2.58,0.85,-2.44
82.900,41.600,0.0,2.69,-0.29,-2.67
83.200,41.600,0.0,2.54,1.27,-2.20
83.500,41.600,0.0,3.06,-1.39,-2.73
83.800,41.600,0.0,3.37,-0.05,-3.37
84.100,41.600,0.0,2.52,-0.93,-2.35
84.400,41.600,0.0,2.64,0.94,-2.46
84.700,41.600,0.0,3.16,-0.97,-3.01
85.000,41.600,0.0,3.18,-1.29,-2.90
85.300,41.600,0.0,3.46,0.31,-3.45
85.600,41.600,0.0,2.62,-0.53,-2.57
85.900,41.600,0.0,3.49,-0.19,-3.48
86.200,41.600,0.0,3.23,0.45,-3.20
86.500,41.600,0.0,2.79,1.31,-2.46
86.800,41.600,0.0,3.30,-1.34,-3.02
87.100,41.600,0.0,3.21,0.60,-3.16
87.400,41.600,0.0,2.99,-0.85,-2.87
87.700,41.600,0.0,2.96,-0.02,-2.96
88.000,41.600,0.0,3.45,0.52,-3.41
88.300,41.600,0.0,9.19,0.84,-9.16
88.600,41.600,0.0,9.59,-0.03,-9.59
88.900,41.600,0.0,10.27,0.66,-10.24
89.200,41.600,0.0,10.56,-4.05,-9.75
89.500,41.600,0.0,9.10,3.77,-8.28
89.800,41.600,0.0,10.58,-1.95,-10.40
90.100,41.600,0.0,10.61,0.23,-10.61
90.400,41.600,0.0,10.55,-2.96,-10.12
90.700,41.600,0.0,9.23,-4.43,-8.10
91.000,41.600,0.0,10.93,-1.50,-10.83
91.300,41.600,0.0,9.20,-1.29,-9.11
91.600,41.600,0.0,10.03,-1.06,-9.97
91.900,41.600,0.0,9.62,1.80,-9.45
92.200,41.600,0.0,10.74,-4.98,-9.52
92.500,41.600,0.0,10.44,-3.91,-9.68
92.800,41.600,0.0,9.58,1.39,-9.47
93.100,41.600,0.0,5.19,1.50,-4.97
93.400,41.600,0.0,5.90,0.52,-5.87
93.700,41.600,0.0,4.61,0.43,-4.59
94.000,41.600,0.0,5.11,0.65,-5.07
94.300,41.600,0.0,4.85,-1.08,-4.73
94.600,41.600,0.0,4.65,1.65,-4.35
94.900,41.600,0.0,4.02,0.94,-3.90
95.200,41.600,0.0,5.75,0.19,-5.75
95.500,41.600,0.0,4.81,0.10,-4.81
95.800,41.600,0.0,5.60,1.20,-5.47
96.100,41.600,0.0,4.45,-0.50,-4.42
96.400,41.600,0.0,4.68,0.05,-4.68
96.700,41.600,0.0,4.72,-1.38,-4.52
73.000,41.900,0.0,5.26,-1.32,-5.09
73.300,41.900,0.0,4.26,-0.75,-4.19
73.600,41.900,0.0,5.18,-0.63,-5.14
73.900,41.900,0.0,5.83,2.64,-5.20
74.200,41.900,0.0,5.09,2.18,-4.60
74.500,41.900,0.0,5.89,1.90,-5.57
74.800,41.900,0.0,5.08,1.30,-4.91
75.100,41.900,0.0,4.43,-0.39,-4.41
75.400,41.900,0.0,4.63,0.62,-4.59
75.700,41.900,0.0,4.95,0.61,-4.91
76.000,41.900,0.0,6.01,1.94,-5.69
76.300,41.900,0.0,6.02,1.33,-5.87
76.600,41.900,0.0,4.88,1.68,-4.58
76.900,41.900,0.0,4.50,1.04,-4.38
77.200,41.900,0.0,5.30,-2.50,-4.68
77.500,41.900,0.0,5.80,-2.10,-5.41
77.800,41.900,0.0,5.90,-2.80,-5.20
78.100,41.900,0.0,6.14,2.71,-5.50
78.400,41.900,0.0,5.50,-2.63,-4.83
78.700,41.900,0.0,5.95,-0.10,-5.95
79.000,41.900,0.0,3.34,1.37,-3.04
79.300,41.900,0.0,3.33,-0.98,-3.18
79.600,41.900,0.0,2.68,0.39,-2.65
79.900,41.900,0.0,2.83,-0.14,-2.83
80.200,41.900,0.0,3.14,0.97,-2.99
80.500,41.900,0.0,2.93,0.50,-2.88
80.800,41.900,0.0,3.01,1.20,-2.76
81.100,41.900,0.0,3.11,0.99,-2.95
81.400,41.900,0.0,2.67,-0.84,-2.53
81.700,41.900,0.0,2.61,0.80,-2.48
82.000,41.900,0.0,3.36,-0.03,-3.36
82.300,41.900,0.0,3.36,1.43,-3.04
82.600,41.900,0.0,3.41,1.16,-3.20
82.900,41.900,0.0,2.80,0.81,-2.67
83.200,41.900,0.0,2.95,1.36,-2.61
83.500,41.900,0.0,2.92,1.17,-2.68
83.800,41.900,0.0,2.75,0.77,-2.64
84.100,41.900,0.0,2.75,-0.70,-2.66
84.400,41.900,0.0,2.52,-0.72,-2.42
84.700,41.900,0.0,3.05,-0.85,-2.93
85.000,41.900,0.0,3.41,-1.21,-3.19
85.300,41.900,0.0,3.02,0.35,-3.00
85.600,41.900,0.0,2.99,-1.19,-2.74
85.900,41.900,0.0,2.66,-0.21,-2.65
86.200,41.900,0.0,3.23,-1.25,-2.98
86.500,41.900,0.0,2.60,1.04,-2.38
86.800,41.900,0.0,3.20,-0.55,-3.15
87.100,41.900,0.0,2.69,0.16,-2.68
87.400,41.900,0.0,2.55,-0.44,-2.51
87.700,41.900,0.0,2.51,-1.04,-2.28
88.000,41.900,0.0,2.93,-0.36,-2.91
88.300,41.900,0.0,10.66,0.03,-10.66
88.600,41.900,0.0,10.55,-0.65,-10.53
88.900,41.900,0.0,9.09,0.77,-9.06
89.200,41.900,0.0,9.79,0.24,-9.79
89.500,41.900,0.0,9.12,-4.05,-8.17
89.800,41.900,0.0,9.22,-0.54,-9.20
90.100,41.900,0.0,10.33,-2.11,-10.11
90.400,41.900,0.0,9.89,-3.20,-9.36
90.700,41.900,0.0,9.53,-2.67,-9.15
91.000,41.900,0.0,10.86,3.99,-10.11
91.300,41.900,0.0,10.02,-2.24,-9.76
91.600,41.900,0.0,10.91,-5.28,-9.55
91.900,41.900,0.0,9.54,2.51,-9.20
92.200,41.900,0.0,9.66,1.44,-9.56
92.500,41.900,0.0,10.20,-0.27,-10.20
92.800,41.900,0.0,9.52,-2.17,-9.27
93.100,41.900,0.0,5.50,-1.39,-5.32
93.400,41.900,0.0,5.34,0.93,-5.26
93.700,41.900,0.0,4.83,2.36,-4.21
94.000,41.900,0.0,4.42,0.49,-4.40
94.300,41.900,0.0,4.31,2.15,-3.74
94.600,41.900,0.0,4.76,-1.86,-4.39
94.900,41.900,0.0,4.04,1.59,-3.71
95.200,41.900,0.0,4.18,0.56,-4.14
95.500,41.900,0.0,3.96,-1.80,-3.53
95.800,41.900,0.0,4.31,0.62,-4.27
96.100,41.900,0.0,4.25,-0.95,-4.14
96.400,41.900,0.0,3.95,-0.83,-3.87
96.700,41.900,0.0,3.85,-1.41,-3.58
73.000,42.200,0.0,5.04,-0.96,-4.95
73.300,42.200,0.0,5.00,2.41,-4.38
73.600,42.200,0.0,5.23,2.30,-4.69
73.900,42.200,0.0,4.43,1.95,-3.97
74.200,42.200,0.0,4.16,1.96,-3.67
74.500,42.200,0.0,5.25,-0.48,-5.23
74.800,42.200,0.0,4.10,1.82,-3.67
75.100,42.200,0.0,4.19,-1.00,-4.07
75.400,42.200,0.0,4.39,-0.38,-4.38
75.700,42.200,0.0,4.39,1.63,-4.08
76.000,42.200,0.0,5.12,2.00,-4.72
76.300,42.200,0.0,4.13,0.32,-4.12
76.600,42.200,0.0,5.49,0.04,-5.49
76.900,42.200,0.0,4.86,0.31,-4.85
77.200,42.200,0.0,5.46,-2.41,-4.91
77.500,42.200,0.0,5.67,1.90,-5.34
77.800,42.200,0.0,5.84,-1.34,-5.68
78.100,42.200,0.0,4.56,1.73,-4.22
78.400,42.200,0.0,5.32,1.17,-5.19
78.700,42.200,0.0,5.53,1.85,-5.21
79.000,42.200,0.0,2.74,-0.21,-2.73
79.300,42.200,0.0,3.22,1.28,-2.96
79.600,42.200,0.0,3.05,-1.24,-2.79
79.900,42.200,0.0,2.83,-1.01,-2.65
80.200,42.200,0.0,3.43,-0.43,-3.41
80.500,42.200,0.0,2.90,-0.64,-2.82
80.800,42.200,0.0,2.79,1.24,-2.50
81.100,42.200,0.0,3.33,-0.06,-3.33
81.400,42.200,0.0,3.26,-1.58,-2.85
81.700,42.200,0.0,2.52,-1.17,-2.23
82.000,42.200,0.0,3.26,0.01,-3.26
82.300,42.200,0.0,3.09,-1.43,-2.75
82.600,42.200,0.0,2.72,0.17,-2.71
82.900,42.200,0.0,3.20,0.72,-3.12
83.200,42.200,0.0,3.17,0.44,-3.14
83.500,42.200,0.0,3.40,-0.43,-3.38
83.800,42.200,0.0,2.69,1.07,-2.46
84.100,42.200,0.0,3.37,0.19,-3.36
84.400,42.200,0.0,3.48,-1.15,-3.29
84.700,42.200,0.0,2.55,0.11,-2.55
85.000,42.200,0.0,3.14,1.32,-2.85
85.300,42.200,0.0,3.08,-0.24,-3.07
85.600,42.200,0.0,3.35,-0.16,-3.34
85.900,42.200,0.0,2.70,-0.77,-2.59
86.200,42.200,0.0,2.70,0.93,-2.54
86.500,42.200,0.0,3.04,-0.03,-3.04
86.800,42.200,0.0,2.79,0.37,-2.76
87.100,42.200,0.0,2.85,-0.35,-2.83
87.400,42.200,0.0,3.38,-0.47,-3.35
87.700,42.200,0.0,2.62,0.15,-2.61
88.000,42.200,0.0,2.55,0.96,-2.36
88.300,42.200,0.0,9.03,1.50,-8.90
88.600,42.200,0.0,10.47,2.43,-10.19
88.900,42.200,0.0,9.25,-1.65,-9.11
89.200,42.200,0.0,10.28,2.07,-10.07
89.500,42.200,0.0,9.57,0.88,-9.53
89.800,42.200,0.0,10.47,-4.87,-9.27
90.100,42.200,0.0,9.08,-2.30,-8.78
90.400,42.200,0.0,9.25,2.37,-8.94
90.700,42.200,0.0,9.85,3.02,-9.38
91.000,42.200,0.0,10.03,4.13,-9.14
91.300,42.200,0.0,10.94,-2.11,-10.74
91.600,42.200,0.0,10.98,0.23,-10.98
91.900,42.200,0.0,10.70,4.00,-9.92
92.200,42.200,0.0,10.23,-3.93,-9.44
92.500,42.200,0.0,9.87,0.62,-9.85
92.800,42.200,0.0,10.73,0.59,-10.72
93.100,42.200,0.0,4.31,-0.71,-4.25
93.400,42.200,0.0,4.73,0.54,-4.70
93.700,42.200,0.0,4.89,1.65,-4.60
94.000,42.200,0.0,5.35,1.40,-5.17
94.300,42.200,0.0,5.00,-1.26,-4.84
94.600,42.200,0.0,4.88,-1.93,-4.48
94.900,42.200,0.0,5.60,-0.33,-5.59
95.200,42.200,0.0,4.77,-1.68,-4.46
95.500,42.200,0.0,4.21,-1.08,-4.07
95.800,42.200,0.0,5.29,2.12,-4.84
96.100,42.200,0.0,4.43,-0.10,-4.43
96.400,42.200,0.0,4.81,-1.35,-4.62
96.700,42.200,0.0,5.39,-0.32,-5.38
73.000,42.500,0.0,4.64,0.18,-4.63
73.300,42.500,0.0,4.09,-0.41,-4.07
73.600,42.500,0.0,3.86,0.19,-3.86
73.900,42.500,0.0,5.70,-0.45,-5.68
74.200,42.500,0.0,5.14,1.13,-5.01
74.500,42.500,0.0,4.85,1.44,-4.63
74.800,42.500,0.0,5.38,-0.99,-5.29
75.100,42.500,0.0,5.92,-0.59,-5.89
75.400,42.500,0.0,4.13,0.44,-4.10
75.700,42.500,0.0,5.30,-0.70,-5.26
76.000,42.500,0.0,5.06,2.48,-4.41
76.300,42.500,0.0,4.35,1.79,-3.97
76.600,42.500,0.0,6.08,-1.65,-5.86
76.900,42.500,0.0,4.20,-0.39,-4.19
77.200,42.500,0.0,4.57,-0.75,-4.50
77.500,42.500,0.0,5.40,1.63,-5.15
77.800,42.500,0.0,6.18,-1.77,-5.92
78.100,42.500,0.0,5.68,-1.54,-5.47
78.400,42.500,0.0,4.59,0.06,-4.59
78.700,42.500,0.0,5.03,-1.85,-4.68
79.000,42.500,0.0,4.70,1.08,-4.58
79.300,42.500,0.0,3.35,1.38,-3.05
79.600,42.500,0.0,2.69,-0.37,-2.67
79.900,42.500,0.0,3.37,-0.96,-3.23
80.200,42.500,0.0,2.57,-0.24,-2.56
80.500,42.500,0.0,3.31,-0.70,-3.24
80.800,42.500,0.0,3.12,-0.73,-3.03
81.100,42.500,0.0,2.93,-1.27,-2.64
81.400,42.500,0.0,3.31,0.60,-3.26
81.700,42.500,0.0,3.44,0.72,-3.37
82.000,42.500,0.0,3.09,-1.14,-2.88
82.300,42.500,0.0,2.78,1.37,-2.42
82.600,42.500,0.0,3.18,-1.04,-3.01
82.900,42.500,0.0,2.71,-0.06,-2.71
83.200,42.500,0.0,3.06,0.47,-3.03
83.500,42.500,0.0,2.52,1.24,-2.20
83.800,42.500,0.0,2.89,-0.62,-2.82
84.100,42.500,0.0,2.88,0.25,-2.87
84.400,42.500,0.0,3.46,-1.46,-3.14
84.700,42.500,0.0,3.34,0.07,-3.34
85.000,42.500,0.0,2.89,0.96,-2.72
85.300,42.500,0.0,3.15,-1.43,-2.81
85.600,42.500,0.0,3.48,-1.37,-3.20
85.900,42.500,0.0,2.63,-1.31,-2.29
86.200,42.500,0.0,3.18,-0.06,-3.18
86.500,42.500,0.0,2.87,1.12,-2.64
86.800,42.500,0.0,3.46,-1.46,-3.13
87.100,42.500,0.0,3.48,-0.38,-3.46
87.400,42.500,0.0,2.80,0.85,-2.66
87.700,42.500,0.0,3.04,1.16,-2.80
88.000,42.500,0.0,3.22,1.19,-3.00
88.300,42.500,0.0,10.03,-2.72,-9.65
88.600,42.500,0.0,9.05,3.30,-8.43
88.900,42.500,0.0,10.06,-4.79,-8.85
89.200,42.500,0.0,9.70,4.43,-8.63
89.500,42.500,0.0,10.24,-2.28,-9.98
89.800,42.500,0.0,10.68,-3.29,-10.16
90.100,42.500,0.0,9.10,4.44,-7.94
90.400,42.500,0.0,10.96,-0.06,-10.96
90.700,42.500,0.0,10.93,-4.80,-9.81
91.000,42.500,0.0,9.17,2.36,-8.86
91.300,42.500,0.0,9.58,-3.81,-8.79
91.600,42.500,0.0,10.66,-2.78,-10.29
91.900,42.500,0.0,9.40,-2.59,-9.04
92.200,42.500,0.0,9.57,-4.49,-8.45
92.500,42.500,0.0,10.29,1.03,-10.24
92.800,42.500,0.0,9.70,-1.82,-9.53
93.100,42.500,0.0,4.50,1.84,-4.11
93.400,42.500,0.0,4.80,0.39,-4.78
93.700,42.500,0.0,6.11,1.54,-5.91
94.000,42.500,0.0,5.31,-2.57,-4.65
94.300,42.500,0.0,4.51,0.28,-4.50
94.600,42.500,0.0,5.54,0.49,-5.52
94.900,42.500,0.0,4.81,0.61,-4.77
95.200,42.500,0.0,5.66,-0.20,-5.65
95.500,42.500,0.0,5.35,-1.64,-5.09
95.800,42.500,0.0,5.78,1.61,-5.55
96.100,42.500,0.0,4.02,-0.41,-3.99
96.400,42.500,0.0,4.48,1.75,-4.12
96.700,42.500,0.0,5.64,-1.21,-5.50
73.000,42.800,0.0,4.98,1.56,-4.72
73.300,42.800,0.0,5.01,-0.74,-4.96
73.600,42.800,0.0,5.76,-1.25,-5.62
73.900,42.800,0.0,5.55,-2.14,-5.12
74.200,42.800,0.0,5.28,-0.39,-5.26
74.500,42.800,0.0,4.35,-1.33,-4.14
74.800,42.800,0.0,5.53,1.17,-5.40
75.100,42.800,0.0,4.64,-0.76,-4.57
75.400,42.800,0.0,5.52,1.43,-5.33
75.700,42.800,0.0,5.24,1.18,-5.10
76.000,42.800,0.0,5.52,2.27,-5.03
76.300,42.800,0.0,5.77,0.52,-5.75
76.600,42.800,0.0,5.28,0.64,-5.24
76.900,42.800,0.0,4.63,1.28,-4.45
77.200,42.800,0.0,4.84,-1.23,-4.69
77.500,42.800,0.0,6.24,-1.05,-6.15
77.800,42.800,0.0,5.07,2.08,-4.62
78.100,42.800,0.0,5.01,-1.37,-4.82
78.400,42.800,0.0,5.14,1.55,-4.90
78.700,42.800,0.0,6.31,-1.32,-6.17
79.000,42.800,0.0,5.01,-1.74,-4.70
79.300,42.800,0.0,5.17,2.16,-4.70
79.600,42.800,0.0,3.25,-1.25,-3.00
79.900,42.800,0.0,2.60,0.61,-2.52
80.200,42.800,0.0,3.20,-1.18,-2.98
80.500,42.800,0.0,3.38,1.22,-3.15
80.800,42.800,0.0,3.38,0.37,-3.36
81.100,42.800,0.0,3.18,-1.17,-2.96
81.400,42.800,0.0,2.83,0.42,-2.80
81.700,42.800,0.0,3.11,0.98,-2.95
82.000,42.800,0.0,3.50,-0.93,-3.37
82.300,42.800,0.0,2.55,0.70,-2.45
82.600,42.800,0.0,3.25,-0.44,-3.22
82.900,42.800,0.0,2.63,0.77,-2.51
83.200,42.800,0.0,2.91,-0.63,-2.85
83.500,42.800,0.0,2.82,0.39,-2.79
83.800,42.800,0.0,2.64,-0.86,-2.49
84.100,42.800,0.0,2.71,-0.36,-2.68
84.400,42.800,0.0,3.23,1.11,-3.04
84.700,42.800,0.0,3.41,-0.68,-3.34
85.000,42.800,0.0,3.09,0.03,-3.09
85.300,42.800,0.0,2.90,1.29,-2.60
85.600,42.800,0.0,3.00,-1.27,-2.72
85.900,42.800,0.0,2.94,-0.07,-2.94
86.200,42.800,0.0,3.28,-0.07,-3.28
86.500,42.800,0.0,2.73,0.71,-2.64
86.800,42.800,0.0,2.82,-0.97,-2.65
87.100,42.800,0.0,2.94,-0.32,-2.92
87.400,42.800,0.0,2.77,0.53,-2.72
87.700,42.800,0.0,2.71,0.02,-2.71
88.000,42.800,0.0,3.27,1.13,-3.07
88.300,42.800,0.0,9.18,-3.00,-8.67
88.600,42.800,0.0,10.26,-2.61,-9.93
88.900,42.800,0.0,9.38,4.47,-8.25
89.200,42.800,0.0,9.84,0.93,-9.80
89.500,42.800,0.0,10.99,3.91,-10.27
89.800,42.800,0.0,10.44,3.14,-9.96
90.100,42.800,0.0,10.68,-4.77,-9.56
90.400,42.800,0.0,10.25,-3.32,-9.70
90.700,42.800,0.0,9.24,-3.55,-8.53
91.000,42.800,0.0,9.20,1.41,-9.09
91.300,42.800,0.0,9.02,-2.83,-8.56
91.600,42.800,0.0,9.13,-3.70,-8.34
91.900,42.800,0.0,10.62,2.03,-10.43
92.200,42.800,0.0,9.12,0.54,-9.10
92.500,42.800,0.0,10.79,-1.86,-10.63
92.800,42.800,0.0,10.02,1.96,-9.83
93.100,42.800,0.0,4.69,1.31,-4.50
93.400,42.800,0.0,5.36,1.53,-5.14
93.700,42.800,0.0,5.99,2.77,-5.31
94.000,42.800,0.0,4.13,-1.47,-3.86
94.300,42.800,0.0,4.99,0.23,-4.99
94.600,42.800,0.0,4.86,-0.57,-4.82
94.900,42.800,0.0,4.99,-0.61,-4.95
95.200,42.800,0.0,5.93,1.66,-5.69
95.500,42.800,0.0,5.50,-2.17,-5.05
95.800,42.800,0.0,5.35,0.80,-5.29
96.100,42.800,0.0,5.31,1.69,-5.03
96.400,42.800,0.0,4.44,-2.11,-3.91
96.700,42.800,0.0,5.70,-1.78,-5.42
73.000,43.100,0.0,4.68,-1.24,-4.52
73.300,43.100,0.0,3.96,0.23,-3.96
73.600,43.100,0.0,5.66,-0.88,-5.59
73.900,43.100,0.0,5.64,1.62,-5.40
74.200,43.100,0.0,5.42,-0.31,-5.42
74.500,43.100,0.0,4.76,1.05,-4.64
74.800,43.100,0.0,5.36,1.01,-5.27
75.100,43.100,0.0,5.36,2.56,-4.71
75.400,43.100,0.0,4.81,1.38,-4.60
75.700,43.100,0.0,4.19,-0.47,-4.16
76.000,43.100,0.0,5.24,-0.63,-5.20
76.300,43.100,0.0,5.87,-0.26,-5.87
76.600,43.100,0.0,4.78,0.86,-4.70
76.900,43.100,0.0,4.89,0.52,-4.87
77.200,43.100,0.0,4.54,1.02,-4.42
77.500,43.100,0.0,4.32,-2.15,-3.75
77.800,43.100,0.0,5.11,-2.01,-4.70
78.100,43.100,0.0,5.87,0.49,-5.85
78.400,43.100,0.0,5.02,-2.26,-4.48
78.700,43.100,0.0,4.94,-1.79,-4.61
79.000,43.100,0.0,4.63,-0.86,-4.55
79.300,43.100,0.0,5.02,1.92,-4.63
79.600,43.100,0.0,5.36,-0.10,-5.36
79.900,43.100,0.0,3.27,0.27,-3.26
80.200,43.100,0.0,3.10,1.42,-2.75
80.500,43.100,0.0,2.68,1.02,-2.48
80.800,43.100,0.0,2.74,0.51,-2.70
81.100,43.100,0.0,3.12,-1.20,-2.88
